id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
26556,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The National Investigation Agency (NIA) is questioning a youth, identified as Asif Ahmed, pursuing a polytechnic course from a Bardhaman college of West Bengal in connection with its “open FIR” against Islamic State (IS), Indian Express reports on February 27 (today). Ahmed, is suspected to be a member of Junud al Khilafa e Hind (JKH), a self appointed franchise of IS. NIA sources said that Ahmed had been found to have interacted with other members of the group through social media and material related to IS propaganda had been found on his laptop.",['Not categorized'],['NotSpecified'],['Unknown ']
27722,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,With the Islamic State IS releasing a video Union Home Minister UHM Rajnath Singh on May 21 said the government is taking all necessary steps for the security of the country and there is a sense of confidence among the people of India reports Financial Express “We are taking effective steps for the security of the country and I understand that there is a sense of confidence among the people of India We will fight terrorist ” he said,['Not categorized'],['NotSpecified'],['Unknown ']
31292,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"SITE Super Highway Police arrested TTP extortionist, identified as Kamran Bajouri, during an encounter in SITE Town on March 9, reports The News. Bajouri used to take extortion money from traders to generate funds for the militant outfit. He said that the attack was in reaction to Bajouri’s arrest.",['Not categorized'],['NotSpecified'],['Unknown ']
28948,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Strongly rebuffing Pakistan on Kashmir, India on August 11 said it has no “locus standi” in the matter and its attempt to internationalise the issue will not “whitewash” cross border terrorism supported by it, reports The Daily Excelsior. It also asserted that the recent arrest of Lashkar e Taiba (LeT) terrorist Bahadur Ali is yet another proof of Pakistan’s continued involvement in cross border terrorism and infiltration into India, despite several assurances that it will not allow its territory to be used for terrorism against any other country. “Pakistan has no locus standi in addressing any aspect of the situation in Jammu and Kashmir, which is an internal matter of India, except to put an end to all cross border terrorism, infiltration and support and instigation to terrorism and violence against India. “We are in touch with important interlocutors bilaterally as well as multilaterally to put across the correct picture. Let me also say it does not matter how many letters are written, it will still not whitewash cross border terrorism,” External Affairs Ministry Spokesperson Vikas Swarup said. He was responding to a question on Pakistan Prime Minister Nawaz Sharif writing to the United Nations (UN) Secretary General and UN High Commissioner for Human Rights, urging for efforts to end the “persistent and egregious violation of the basic human rights” of the Kashmiri people and also to implement UN Security Council resolutions.",['Not categorized'],['NotSpecified'],['Unknown ']
28421,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,The Government on July 11 approved the formation of a unique Bastariya Battalion in the Central Reserve Police Force CRPF comprised solely of local men from Scheduled Tribes ST to bolster the fight against Communist Party of India Maoist CPI Maoist in Chhattisgarh reports The Times of India The move could dull the appeal of Maoists among disaffected unemployed youth of the state A special recruitment drive will be started in four districts of the region Sukma Dantewada Narayanpur and Bijapur in a few days with an aim to find 744 recruits To give aspirants a fair chance the government has decided to relax the physical standards for induction since the locals who are shorter have been known to lose out to taller and better built candidates from other states in similar recruitment exercises It was proposed to tweak the physical standards so that the locals can have jobs and do not get attracted towards Naxalism said a senior government official,['Not categorized'],['NotSpecified'],['Unknown ']
33388,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],srilanka,2016,"The 62nd birth anniversary of slain Liberation Tigers of Tamil Eelam (LTTE) leader Velupillai Prabhakaran was on November 26 celebrated at the Jaffna University in Jaffna District, reports Daily Mirror. Hundreds of Jaffna University students, academic and nonacademic staff gathered at the Kailasapathy Auditorium of the varsity to celebrate the birth anniversary by cutting cakes. They also lit candles and planted saplings in memory of those who were killed during nearly threedecade long civil war which ended in May 2009. The birth anniversary was celebrated despite the Government’s warning that action would be taken against anyone trying to take part in the event.",['Not categorized'],['NotSpecified'],['Unknown ']
28211,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Security personnel during combing operations on June 27 recovered cache of explosives under a culvert in Koraput District, reports odishasuntimes.com. The explosives were recovered by troopers of the 143 Battalion of the Border Security Force (BSF) on the Tanginiguda Dasmantpur road near Baipariguda. The recovered materials include two tiffin bombs, 22 electric detonators, 25 gelatin sticks, a 12 volt battery and 45 metres of flexible wire.",['Not categorized'],['NotSpecified'],['Unknown ']
31576,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"People’s Aman Committee (PAC) leader Uzair Jan Balcoh was sent to prison on judicial remand on May 11 over charges of possessing illegal arms, reports The News. During an appearance before the administrative judge of the Anti Terrorism Courts, Muhammad Farooq Shah, Baloch had himself asked that he be sent to jail on judicial remand and not be given back to Police over health grounds.",['Not categorized'],['NotSpecified'],['Unknown ']
32867,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"One year after the promulgation of the Constitution, Government on September 19 observed the Constitution Day as a national festival by organizing various programs, reports Republica. The Government has formed a special committee under the chair of the Prime Minister to celebrate the Day and announced a public holiday on this occasion. The existing Nepal s constitution, the seventh in the documented version, is the first constitution drafted by the people s representatives.",['Not categorized'],['NotSpecified'],['Unknown ']
28483,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A sedition case was registered against AIMIM (All India Majlis e Ittehadul Muslimeen) Chief and Hyderabad MP Asaduddin Owaisi on July 16over his statement that he would provide legal aid to persons, who were arrested by NIA from Hyderabad on charges of involvement in an alleged Islamic State (IS) terror module, reports The Times of India. It s a court referred matter based on a private complaint. The court directed the Saroor Nagar police to book a case and accordingly the case was booked under section 124A (sedition), Deputy Commissioner of Police (L B Nagar Zone) Tafseer Iqubal told. We will follow the procedure and investigate and submit a report to the court. We will proceed with investigation, Iqubal said.",['Not categorized'],['NotSpecified'],['Unknown ']
26861,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"An over ground worker of the GNLA, identified as Masan Marak (59) of Rongramgri village under Rongram Police Station in West Garo Hills District was arrested on March 22, reports The Sentinel. According to the Border Security Force (BSF) source the arrested linkman was waiting for Simphong B Marak alias Rongbat (GNLA ‘Area Commander’ of North Garo Hills) at waiting shed, Hawakhana near MDC Hostel in Tura. One Nokia Mobile with one Vodafone SIM, one knife, one sling bag and INR 110 were recovered from his possession.",['Not categorized'],['NotSpecified'],['Unknown ']
